station_name,station_id,station_lat,station_lng
"Anacostia Ave & East Capitol St NE","31721",38.890461,-76.96128
"Woody Ward Rec Center","31722",38.879575,-76.926596
"Ridge Rd & Southern Ave SE","31723",38.872976,-76.935246
"41st St & Alabama Ave SE / Fort Davis Rec","31724",38.870353,-76.945283
"Randle Circle & Minnesota Ave SE","31799",38.878057599,-76.960747361
"Alabama & MLK Ave SE","31800",38.84322988730829,-76.99937582015991
"Anacostia Metro","31801",38.862669,-76.994637
"Good Hope Rd & MLK Ave SE","31802",38.867373,-76.988039
"Good Hope Rd & 14th St SE","31803",38.866611,-76.985238
"Anacostia Library","31804",38.865739,-76.97836133333334
"Pennsylvania & Minnesota Ave SE","31805",38.873057,-76.971015
"Congress Heights Metro","31806",38.844711,-76.987823
"Pleasant St & MLK Ave SE","31807",38.863897,-76.990037
"South Capitol & Atlantic St SW","31811",38.831516,-77.008133
"16th & Q St SE / Anacostia HS","31812",38.870695,-76.982359
"Alabama Ave & Stanton Rd SE / Shops at Park Village","31813",38.84627,-76.98185
"Mississippi Ave & 19th St SE / THEARC","31814",38.84377,-76.97557
"19th & Savannah St SE","31815",38.84623,-76.97703
"4th St & Mississippi Ave SE","31816",38.836,-77.0009
"1st & S Capitol St SE / Oxon Run Trail","31817",38.824450666666664,-77.00542866666666
"Livingston Rd & 3rd St SE","31818",38.82373,-77.00223
"Joliet St & MLK Ave SW/Bald Eagle Rec Ctr","31819",38.81909,-77.01033
"Anacostia Park","31820",38.87335,-76.9834
"Stanton Square SE","31822",38.855004,-76.984512
"United Medical Center","31823",38.835737,-76.983144
"Valley Ave & Wheeler Rd SE","31824",38.83664578175751,-76.99358886515256
"Fort Stanton Rec Center","31825",38.85736903758752,-76.97768801437633
"Minnesota Ave & R St SE","31826",38.8693365,-76.978519
"St. Elizabeths West Campus/DHS ","31827",38.8532105,-77.00511816666666
"New Jersey Ave & H St SE","31828",38.880760725950644,-77.00574070215225
"16th & Bangor St SE","31829",38.86044,-76.983585
"South Capitol St and Southern Ave SE","31830",38.821563,-77.001095
"Langston Blvd & N Woodstock St","31900",38.898301,-77.118009
"Washington Blvd & N Frederick St","31901",38.884829,-77.127671
"Wilson Blvd & N Illinois St ","31902",38.876528,-77.12712
"Royal St & Wilkes St","31903",38.799267,-77.0447
"East Falls Church Metro / Sycamore St & 19th St N","31904",38.88532071975074,-77.15642720460892
"Kennebec St & 11th St N","31905",38.880992,-77.135271
"Commonwealth Ave & Oak St","31906",38.81257016666667,-77.0616975
"Franklin St & S Washington St","31907",38.798133,-77.0487
"Radford St & Osage St","31908",38.828437,-77.086031
"Mount Vernon Ave & Four Mile Run Park","31909",38.843422,-77.064016
"Potomac Ave & Main Line Blvd","31910",38.822738,-77.049265
"Mount Vernon Ave & Bruce St","31912",38.841291,-77.063093
"Commonwealth Ave & E Monroe Ave","31913",38.82005823354218,-77.06282079219818
"Lee Center","31914",38.797557,-77.053766
"Powhatan St & Bashford Ln","31915",38.818748,-77.047783
"Potomac Ave & Swann Ave","31916",38.829545,-77.047844
"N Lynn St & Fairfax Dr","31917",38.89386,-77.070862
"Madison St & Fairfax St","31918",38.812351,-77.040691
"Carlin Springs Rd & N Thomas St","31919",38.876695,-77.112982
"Washington-Liberty High School / N Stafford St & Generals Way","31920",38.888282,-77.111066
"Westover Library / Washington Blvd & N McKinley Rd","31921",38.886048,-77.142317
"Columbia Pike & S George Mason Dr","31923",38.859305619982344,-77.10201859474182
"Wilson Blvd & N Troy St","31924",38.892556,-77.082089
"Wilson Blvd & N Vermont St","31926",38.87947660895433,-77.11456328630447
"Wheeler Ave & S. Floyd St.","31927",38.808161,-77.100796
"N. Beauregard St. & Berkley St.","31928",38.84154815912996,-77.10773438215256
"Mt Vernon Trail & S. Washington St.","31929",38.7930647,-77.049436
"Eisenhower Ave & Ike Dr","31930",38.802738,-77.082463
"N Pitt St & Montgomery St","31931",38.81403111409755,-77.04281687736511
"Van Dorn Metro","31932",38.8000766,-77.1299434
"Duke St & Strand (Robinson Terminal)","31933",38.801947,-77.040293
"National Airport","31935",38.852903,-77.045916
"Army Navy Dr & Fern St","31936",38.864838,-77.056873
"Arlington Blvd & Ft Myer Dr","31937",38.890863,-77.074893
"23rd St S & Hayes St","31938",38.853002,-77.059496
"Wilson Blvd & N Oak St","31939",38.89510683333334,-77.07375833333333
"Arlington Blvd & Fairfax Dr","31940",38.88625606692058,-77.08426237106323
"N Hampton Dr & Ford Ave","31941",38.837306,-77.106111
"Whiting & Lane Dr","31942",38.809709,-77.135788
"N Howard St & Taney Ave","31943",38.815842,-77.110014
"S Clark St & 33rd St","31944",38.845028,-77.051956
"Columbia Pike & S Greenbrier St","31945",38.854019,-77.118106
"Kenmore Ave & Seminary Rd","31946",38.828887,-77.110588
"Rosslyn Metro / Wilson Blvd & N Moore St","31947",38.896086906318665,-77.07145214080809
"W&OD Trail & Langston Blvd","31948",38.88715,-77.16212
"Columbia Pike & S Scott St/12th St S","31949",38.863545,-77.07717716666667
"Long Bridge Aquatic Center","31950",38.870571166666664,-77.044071
"8th Rd & S Frederick St","31951",38.857049,-77.116339
"N Howard St & N Imboden St","31952",38.818509,-77.105564
"S Pickett St & Shillings St","31953",38.80450733333333,-77.1323275
"S Jordan St & Venable St","31954",38.811361,-77.109975
"King St & Peyton St","31955",38.806002,-77.055911
"Reed & Edison","31956",38.83728,-77.060899
"King St & Kenwood Ave","31957",38.824793,-77.085066
"S Washington St & Wilkes St","31958",38.800703,-77.048043
"Main Line Blvd & E Glebe","31959",38.832431,-77.049772
"Commonwealth and Reed","31960",38.8368376462948,-77.05727398395538
"Fillmore & Bisdorf","31961",38.83863,-77.116206
"King St & W Braddock Rd","31962",38.827674,-77.088985
"Holmes Run Pkwy & N Pickett St","31963",38.814305,-77.11893
"Virginia Theological Seminary","31964",38.8201275,-77.09401033333333
"Duke St & Jordan St","31966",38.812187,-77.10994
"S Reynolds St & Edsall Rd","31967",38.809607,-77.128908
"King St & N Pitt St","31968",38.8048011316311,-77.04467564821243
"Braddock Rd Metro South","31969",38.813474,-77.053734
"First St & Fayette St","31970",38.817019,-77.050105
"Penrose Sq/Columbia Pike & S Barton St","31971",38.863508,-77.084259
"S Wakefield St & 28th St S","31972",38.84404,-77.098093
"N Pershing Dr & N Quebec St","31973",38.874248,-77.104784
"Mandeville Ln & Stovall St","31974",38.802893,-77.072558
"Virginia Hospital Center","31976",38.88791377249907,-77.12801456451415
"Marymount University / Yorktown Blvd & 26th St N","31977",38.904252,-77.127776
"Arlington National Cemetery","31978",38.884533,-77.065803
"Potomac Yard Metro South","31979",38.833437,-77.047846
"S Wayne and 9th St","31980",38.864519,-77.083636
"Norfolk Ave & Fairmont St","32000",38.988562,-77.096539
"Fenton St & New York Ave ","32001",38.985404,-77.023082
"Bethesda Ave & Arlington Rd","32002",38.981103,-77.097426
"Montgomery Ave & Waverly St ","32003",38.983838,-77.09221
"Fallsgrove Blvd & Fallsgrove Dr","32004",39.0962865,-77.19275
"Traville Gateway Dr & Gudelsky Dr","32005",39.093783,-77.202501
"13th St & Eastern Ave","32006",38.98700083333333,-77.02942266666666
"E Montgomery Ave & Maryland Ave","32007",39.084125,-77.151291
"Cordell & Norfolk Ave","32008",38.98954,-77.098029
"Frederick Ave & Horners Ln","32009",39.094772,-77.145213
"Maple & Ritchie Ave","32011",38.983627,-77.006311
"Silver Spring Metro / Colesville Rd & Wayne Ave","32012",38.995256441231696,-77.02912420034409
"Montgomery & East Ln","32013",38.983525,-77.095367
"Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir","32014",38.961763,-77.085998
"Fallsgrove Dr & W Montgomery Ave","32016",39.099376,-77.188014
"Monroe St & Monroe Pl","32017",39.083673,-77.149162
"Needwood Rd & Eagles Head Ct","32018",39.123513,-77.15741
"East West Hwy & Blair Mill Rd","32019",38.990249,-77.02935
"47th & Elm St","32021",38.982456,-77.091991
"Dennis Ave & Amherst Ave","32022",39.02538719623632,-77.04456299543381
"Montgomery College / W Campus Dr & Mannakee St","32023",39.095661,-77.159048
"Fenton St & Gist Ave","32024",38.989724,-77.023854
"Carroll & Westmoreland Ave","32025",38.975,-77.01121
"Carroll & Ethan Allen Ave","32026",38.977933,-77.006472
"Battery Ln & Trolley Trail","32027",38.992375,-77.100104
"Norfolk & Rugby Ave","32028",38.990639,-77.100239
"Offutt Ln & Chevy Chase Dr","32029",38.977093,-77.094589
"Fleet St & Ritchie Pkwy","32032",39.076331,-77.141378
"Piccard & W Gude Dr","32033",39.102212,-77.177091
"Silver Spring Transit Center - Top Level","32034",38.99403485060837,-77.03037142753601
"Georgia Ave & Spring St","32035",38.999388,-77.031555
"Fenton St & Ellsworth Dr ","32036",38.997033,-77.025608
"King Farm Blvd & Pleasant Dr","32037",39.114688,-77.171487
"King Farm Blvd & Piccard Dr","32038",39.110314,-77.182669
"Old Georgetown Rd & Southwick St","32039",38.999634,-77.109647
"Friendship Blvd & Willard Ave","32040",38.96115,-77.088659
"Medical Center Dr & Key West Ave","32041",39.103091,-77.196442
"Shady Grove Hospital","32042",39.097636,-77.196636
"Veterans Pl & Pershing Dr ","32043",38.997445,-77.023894
"Rockville Metro East","32044",39.085394,-77.145803
"Shady Grove Metro West","32045",39.11982033333334,-77.165937
"River Rd & Landy Ln","32046",38.964992,-77.103381
"Rockville Metro West","32047",39.084379,-77.146866
"Bethesda Metro / Wisconsin Ave & Old Georgetown Rd","32048",38.984691,-77.094537
"WAU / Flower Ave & Division St","32049",38.986743,-77.000035
"Spring St & 2nd Ave","32050",38.997653,-77.034499
"Connecticut Ave & Chevy Chase Lake Dr","32051",38.994113,-77.076986
"Key West Ave & Siesta Key Way","32052",39.105295,-77.194774
"Medical Center Metro ","32053",38.999378,-77.097882
"Lyttonsville Rd & Lyttonsville Pl","32054",38.99967816666667,-77.0511565
"Woodmont Ave & Strathmore St","32055",38.979875,-77.093522
"East West Hwy & 16th St","32056",38.995681,-77.038721
"Pooks Hill Rd & Linden Ave","32057",39.014716,-77.107143
"Sligo Ave & Carroll Ln","32058",38.990874,-77.016311
"Takoma Park Rec Center","32059",38.98265,-76.988311
"New Hampshire & Kirklynn Ave","32061",38.988101,-76.988422
"Wheaton Metro / Georgia Ave & Reedie Dr","32062",39.038423828518326,-77.05102041363716
"Amherst Ave & Elkins St","32063",39.044887,-77.047788
"Amherst Ave & Prichard Rd","32064",39.035965,-77.048395
"Grandview & Blueridge Ave","32065",39.043272,-77.053085
"Windham Ln & Amherst Ave","32066",39.032029,-77.04735
"Shady Grove Metro East","32067",39.121327,-77.164969
"Columbus Ave & Tribeca St","32068",39.12582811177034,-77.16705948114395
"Columbus Ave & Gramercy Blvd","32069",39.12333,-77.16486
"Key West Ave & Great Seneca Hwy","32070",39.105642,-77.20386
"Corporate Blvd & Omega Dr","32071",39.106971,-77.192645
"Key West Ave & Diamondback Dr","32072",39.106152,-77.202354
"Blueridge Ave & Elkin St","32073",39.0431635,-77.04990916666667
"Twinbrook Metro","32074",39.062041,-77.120776
"North Bethesda Metro","32075",39.04753,-77.11287
"Citadel Ave & McGrath Blvd","32076",39.049,-77.10933
"Rockville Pike & Old Georgetown Rd","32077",39.049765,-77.11368
"Woodglen Dr & Executive Blvd","32078",39.04317,-77.1135
"Executive Blvd & E Jefferson St","32079",39.04873,-77.1257
"Fishers Ln & Rock Creek Mill Rd","32080",39.0629,-77.113454
"Congressional Ln & E Jefferson St","32081",39.06219,-77.129235
"Garland Ave & Walden Rd","32082",39.00048,-77.00077
"Rockville Pike & Rose Ave","32083",39.051022,-77.115438
"Wheaton Library & Community Rec Center","32084",39.0473228,-77.0510969
"The Shoppes @ Burnt Mills","32085",39.0313141,-77.0041217
"Briggs Chaney & Castle Dr","32086",39.081638,-76.945495
"White Oak Rec Center","32087",39.0461435,-76.9757228
"Briggs Chaney Park & Ride","32088",39.0778751,-76.9418666
"New Hampshire & Lockwood","32089",39.0391022,-76.9918237
"Stewart & April","32090",39.0449444,-76.9811552
"Stewart Ln & Old Columbia Pike","32091",39.0456521,-76.9854381
"Castle Blvd & Castle Ln","32092",39.085314,-76.940547
"White Oak Transit Center","32093",39.04104,-76.987125
"Oak Leaf & Lockwood","32094",39.0379809,-76.9945391
"Spring Hill Metro","32200",38.929261,-77.240654
"Westpark Dr & Leesburg Pike","32201",38.92403,-77.235955
"Tysons One Pl & Chain Bridge Rd","32203",38.919475,-77.221179
"Tysons Corner Station","32204",38.920939,-77.222115
"Westpark & Jones Branch Dr","32205",38.924437,-77.217664
"Jones Branch & Westbranch Dr","32206",38.931911,-77.219261
"Westpark & Park Run Dr","32207",38.928919,-77.225394
"Tysons West Transit Center","32208",38.932636,-77.231825
"North Shore & Cameron Crescent Dr/Crescent Apartments","32209",38.970046,-77.338686
"Town Center Pkwy & Bowman Towne Dr","32210",38.962524,-77.361902
"Reston Regional Library","32211",38.962095,-77.358815
"New Dominion Pkwy & Fountain Dr","32212",38.960574,-77.356324
"Sunset Hills & Old Reston Ave","32213",38.955079,-77.351649
"Reston Town Center Transit Station","32214",38.957037,-77.359718
"Wiehle-Reston Metro South","32215",38.946607921214984,-77.3393914103508
"Library St & Freedom Dr","32216",38.959633,-77.358741
"Sunset Hills Rd & Discovery Square","32217",38.95534,-77.357611
"Temporary Rd & Old Reston Ave","32218",38.960084,-77.353414
"Reston YMCA","32219",38.955314,-77.368416
"Sunset Hills Rd & Isaac Newton Square","32220",38.951443,-77.340377
"Greensboro & International Dr","32221",38.923083,-77.227417
"Towers Crescent Dr & Tysons One Pl","32222",38.915246,-77.220157
"North Shore Dr & Village Rd","32223",38.970412,-77.340787
"Town Center Pkwy & Sunset Hills Rd","32224",38.955170598044894,-77.3630940914154
"Reston Pkwy & Spectrum Dr","32225",38.964207741006206,-77.35428035259247
"Greensboro & Pinnacle Dr","32227",38.92245,-77.23034
"Campus Commons","32228",38.944707,-77.335425
"Park Run & Onyx Dr","32229",38.92755,-77.226644
"McLean Metro","32230",38.92400207520182,-77.20812678337097
"Dunn Loring Metro","32231",38.8828,-77.2283
"West Falls Church Metro","32232",38.9001,-77.1887
"Jones Branch Drive & Scotts Crossing Rd","32233",38.928502,-77.215624
"Merrilee Dr & Lauren Elizabeth Lane","32234",38.879355,-77.230681
"Merrifield Cinema & Merrifield Town Center","32235",38.870093,-77.22997
"Vy Reston Heights","32236",38.949008,-77.355299
"Baron Cameron Ave & North Hampton Ave","32237",38.966344,-77.359341
"Ridge Heights Rd & Seahawks Dr","32238",38.936061,-77.337775
"Becontree Ln & Goldenrain Ct","32239",38.966848,-77.329282
"Ring Rd & North Shore Dr","32240",38.970807,-77.326761
"Reston Pkwy & Bennington Woods Rd","32241",38.973625,-77.351837
"Inlet Ct & Wiehle Dr","32242",38.965979,-77.334359
"Reston Town Center Metro North","32243",38.953691,-77.359717
"Vantage Hill Rd & Wainwright Dr","32244",38.9667,-77.348487
"Links Dr & Wedge Dr","32245",38.959025,-77.339295
"Golf Course Sq and Golf Course Dr","32246",38.944013,-77.353552
"South Lakes Dr and Reston Pkwy","32247",38.94335,-77.362304
"Olde Crafts Dr and Cartwright Pl","32248",38.938797,-77.354067
"Green Range Dr and Glade Dr","32249",38.93714618600706,-77.36786842346191
"South Gate Community Center","32250",38.941496,-77.366499
"Lake Newport Rd and Autumn Ridge Cir","32251",38.978503,-77.353454
"Ridge Heights and Owl Cove Ln","32252",38.933923,-77.331653
"Soapstone Dr Convenience Center","32253",38.93051,-77.345874
"Hartland Rd & Harte Pl","32255",38.878601,-77.222808
"North Village and Park Garden","32256",38.983199,-77.341823
"Reston Town Center Metro South","32258",38.9523,-77.361466
"N Shore Dr & Wainwright Dr","32259",38.963782,-77.349764
"Vienna Metro South","32260",38.877415,-77.270731
"Vaden Dr & Royal Victoria Dr/Providence Community Center","32261",38.873261,-77.272999
"District Ave & Strawberry Ln/Mosaic Market Garage","32262",38.872642,-77.230632
"Gatehouse Rd & Telestar Ct","32263",38.868536,-77.225262
"Pimmit Dr & Idyl Ln","32264",38.897692,-77.207261
"Pimmit Dr & Los Pueblos Ln","32265",38.900543332,-77.205333471
"Emma Lee St & Morris St","32266",38.877818,-77.209421
"Route 29 & Bisvey Dr","32267",38.876912,-77.195847
"Arlington Blvd & Allen St","32268",38.866315,-77.199799
"Jones Branch Dr & Blyton St","32269",38.926975131,-77.217382789
"Westbranch Dr & Jones Branch Dr","32270",38.931089,-77.220729
"Madron Ln & Bermudez Ct","32271",38.904415,-77.221807
"Madrillon Rd & Boss St","32272",38.910016,-77.226266
"Beech Dr at Draper Dr Park","32274",38.866659,-77.282077
"Fairfax Blvd & Pickett Rd South","32275",38.86476,-77.271483
"Fairfax Blvd & Pickett Rd North","32276",38.865091,-77.271911
"Layton Hall Dr & University Dr","32277",38.850932,-77.302732
"Blenheim Blvd & North St","32278",38.847040176,-77.303280115
"George Mason Blvd & Armstrong St","32279",38.841099,-77.30718
"University Dr & Democracy Ln","32280",38.849650025,-77.304436207
"Fair Woods Pkwy & Fairfax Blvd","32281",38.862804,-77.293922
"School St & George Mason Blvd","32282",38.837385297,-77.309425235
"South St & University Dr","32283",38.844249,-77.305336
"1301 McCormick Dr / Wayne K. Curry Admin Bldg","32400",38.908391,-76.843263
"Largo Town Center Metro","32401",38.899811,-76.844604
"Baltimore Ave & Van Buren St / Riverdale Park Station","32402",38.969581,-76.937349
"Baltimore Ave & Jefferson St","32403",38.95548,-76.940133
"Perry & 35th St","32404",38.936213,-76.960054
"Largo Rd & Campus Way / Prince Georges's Comm Col","32405",38.88994,-76.825535
"Fleet St & Waterfront St","32406",38.782633,-77.016059
"Oxon Hill Park & Ride","32407",38.798749,-77.00103
"Oglethorpe St & 42nd Ave","32408",38.959361,-76.946361
"Southern Ave Metro","32409",38.840107,-76.9753
"Queens Chapel & Hamilton St","32410",38.9546,-76.9595
"Northwestern High School","32411",38.975505,-76.952199
"New Hampshire Ave & East-West Hwy","32412",38.974205,-76.995227
"Rhode Island Ave & 39th St / Brentwood Arts Exchange","32413",38.939271,-76.955047
"Riggs Rd & East West Hwy","32414",38.9725,-76.9807
"Tanger Outlets","32415",38.7968,-77.0026
"Chillum Rd & Riggs Rd / Riggs Plaza","32416",38.961737,-76.995922
"Hyattsville Library / Adelphi Rd & Toledo Rd","32417",38.9698,-76.9493
"West Hyattsville Metro","32418",38.955349,-76.968084
"Capitol Heights Metro","32419",38.888533,-76.913175
"Prince George's Plaza Metro","32420",38.965742,-76.954803
"Riverdale Park Town Center","32421",38.962119,-76.935578
"The Mall at Prince Georges","32422",38.968842,-76.954171
"National Harbor Carousel","32423",38.7859,-77.0167
"Roosevelt Center & Crescent Rd","32424",39.00031,-76.878005
"Crescent Rd & Ridge Rd","32425",39.006191,-76.891247
"Greenbelt Station Parkway","32426",39.002459,-76.916243
"Founders Row/W Broad St & West St","32600",38.8901554,-77.183178
"Eden Center","32601",38.87380771851765,-77.15284913778305
"N Oak St & W Broad St","32602",38.88837,-77.179832
"Pennsylvania Ave & Park Ave","32603",38.887403,-77.176992
"E Fairfax St & S Washington St","32604",38.880612,-77.171891
"W Broad St & Little Falls St","32605",38.883601,-77.173438
"N Roosevelt St & Roosevelt Blvd","32606",38.878085,-77.153953
"S Maple Ave & S Washington St","32607",38.87972,-77.178408
"Falls Church City Hall / Park Ave & Little Falls St","32608",38.885434,-77.173605
"W Columbia St & N Washington St","32609",38.885621,-77.166917
"Motivate BX Tech office","32900",38.96440586531525,-77.01075911521912
"6035 Warehouse","32901",38.96381,-77.010266
"tech trailer V-1","32909",38.964459,-77.010759
"17th St & New York Ave NW","33200",38.896604,-77.039778
